Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-11 13:11,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:12,FINISAR,FTLF1436W4BTV,-1.2,-18.4,0,0,0,0,up
2024-06-11 13:13,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:14,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:15,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:16,FINISAR,FTLF1436W4BTV,-1.2,-18.2,0,0,0,0,up
2024-06-11 13:18,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:19,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:20,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:21,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:22,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:23,FINISAR,FTLF1436W4BTV,-1.2,-18.1,0,0,0,0,up
2024-06-11 13:24,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
2024-06-11 13:25,FINISAR,FTLF1436W4BTV,-1.2,-18,0,0,0,0,up
